rank|anime|date|score
4913|星际恐龙|1997年9月1日|6.4
4914|绫镜少男 KING OF PRISM by PrettyRhythm|2016年1月9日|6.1
4915|超次元游戏 海王星 ～涅普的暑假～|2020年12月15日|6.4
4916|转生成为了只有乙女游戏破灭Flag的邪恶大小姐|2020年4月4日|6.5
4917|期待在地下城邂逅有错吗IV 新章 迷宫篇|2022年7月22日|6.5
4918|这个男子、为石化困窘|2014-11-29|6.2
4919|斩·赤红之瞳！|2014年7月6日|6.5
4920|顺其自然的日子|2020年10月23日|6.5
4921|GATE 奇幻自卫队|2015年7月3日|6.5
4922|八十龟酱观察日记 第三册|2021年1月10日|6.1
4923|真・恋姬无双～少女大乱～|2010年4月1日|6.5
4924|BRAVO东东|2004年10月1日|6.3
4925|哆啦A梦：大雄与奇跡之岛~动物历险记~|2012年3月3日|6.4
4926|宇宙战舰提拉米斯 2|2018年10月1日|6.5
4927|纪念花园|2024年8月30日|6.4
4928|爆丸|2007年4月5日|6.2
4929|臭作 Replay|2000年7月28日|6.4
4930|森田同学很沉默|2011年7月5日|6.5
4931|后街女孩|2018年7月3日|6.5
4932|人鱼的旋律|2003年4月5日|6.4
4933|进击的巨人 Q版剧场 4格!调查兵团利威尔班|2018年10月17日|6.4
4934|ばくあね2 弟いっぱいしぼっちゃうぞ！ THE ANIMATION|2017年11月24日|6.5
4935|房东妹子青春期|2016年1月10日|6.5
4936|欢迎来到驹田蒸馏所|2023年11月10日|6.5
4937|崩坏3 Reburn:II|2021年10月6日|6.1
4938|福星小子4 永远的拉姆|1986年2月22日|6.1
4939|哪吒之魔童降世|2019年7月26日|6.5
4940|探险托里兰托|2012年7月7日|6.1
4941|新体操（假） ～妖精们的圆舞曲～|2002年10月25日|6.4
4942|灼热的乒乓球娘|2016年10月3日|6.5
4943|H2O 赤砂的印记|2008年1月3日|6.5
4944|黑血兄弟|2006年9月8日|6.4
4945|红白黑黄 第四季|2016年10月22日|6.5
4946|You're Under Arrest 逮捕令|2002年3月29日|6.1
4947|侦探歌剧 少女福尔摩斯 Alternative ONE|2012年8月25日|6.4
4948|魔法使的条件|2003年1月10日|6.4
4949|噬血狂袭 III|2018年12月19日|6.5
4950|熊出没·变形记|2018年2月16日|6.2
4951|宇宙战舰大和号 复活编|2009-12-12|6.0
4952|地下城里的人们|2024年7月5日|6.5
4953|超时空要塞FB7 银河流魂|2012年10月20日|6.4
4954|星球大战：幻境|2021年9月22日|6.5
4955|奏光之Strain|2006年11月1日|6.4
4956|推理之绊|2002年10月1日|6.5
4957|二十面相少女|2008年4月12日|6.4
4958|外之国的少女|2022年3月10日|6.4
4959|矶部矶兵卫物语|2015年12月12日|6.3
4960|妹妹公主 RePure|2002年10月2日|6.4
4961|大话三国|2000年|6.3
4962|宇宙星神|2011年|6.3
4963|怪物事变|2021年1月10日|6.5
4964|女系家族～淫謀～|2006年8月25日|6.5
4965|宇宙战争|1983年12月14日|6.4
4966|村井之恋|2024年10月6日|6.4
4967|时光碎片|2019年11月22日|6.5
4968|名侦探柯南 MAGIC FILE|2007年4月11日|6.2
4969|残酷天使紫苑|2008年03月28日|6.3
4970|我幸福的形式|2024年3月15日|6.0
4971|干支魂|2015年4月9日|6.5
4972|让我听见爱的歌声|2021年10月29日|6.5
4973|警備員|2000年11月24日|6.1
4974|剧场版总集篇 OVERLORD 不死者之王|2017年2月25日|6.5
4975|小女神花铃|2007年4月6日|6.4
4976|黑色魔法 M-66|1987年6月28日|6.3
4977|欢迎来到Pia♥卡罗特|1997年10月24日|6.1
4978|椿色のプリジオーネ|2002年6月25日|6.2
4979|Phi-Brain～神之谜题2|2012年4月8日|6.4
4980|キャンパス|2000年11月10日|6.1
4981|人类毛病大学 -不死学部不幸学科-|2022年10月5日|6.4
4982|虚构推理 迷你动画第二季|2022年2月11日|6.0
4983|未来的未来|2018年7月20日|6.5
4984|EUREKA/交响诗篇 Hi-Evolution|2021年11月26日|6.3
4985|飙速宅男 Re:RIDE|2014年9月19日|6.2
4986|牙 -KIBA-|2006年4月2日|6.3
4987|黑白小姐|2013年10月1日|6.5
4988|山田君与7个魔女 OAD|2014年12月17日|6.5
4989|美食的俘虏3D 开幕！美食家的冒险！！|2011年3月19日|6.1
4990|紫阳花散落之时|2021年1月29日|6.5
4991|诗片|2004年10月2日|6.4
4992|金之国 水之国|2023年1月27日|6.3
4993|治愈队西游记|2007年02月23日|6.4
4994|和山田谈场Lv999的恋爱|2023年4月1日|6.5
4995|4个人各自有着自己的秘密|2022年10月15日|6.5
4996|それゆけまりんちゃん|2001年12月14日|6.3
4997|逆天邪神|2023年9月23日|5.9
4998|萌妻食神之欢喜追婚|2022年7月5日|6.1
4999|企业战士|1994年12月15日|6.2
5000|夜勤病棟 Kranke 児玉ひかる|2005年5月27日|6.4
5001|名侦探柯南 MAGIC FILE 2011 ～新泻·东京 礼物狂想曲～|2011年4月16日|6.4
5002|鲇真由剧场|2006年9月29日|6.0
5003|铳梦|1993年6月21日|6.4
5004|钢铁新娘|2008年10月4日|6.5
5005|修业魔女璐璐萌|2014年7月9日|6.5
5006|女忍：堕落的公主|2014-11-28|6.2
5007|零之使魔 三美姬的轮舞 OVA|2008年12月25日|6.5
5008|永远之久远 第五章 双绝的来复|2011年11月5日|6.4
5009|白色猎人|1998年4月8日|6.2
5010|ドロップアウト|2016年2月26日|6.4
5011|战龙四驱|2009年|6.1
5012|精灵旅社2|2015年9月25日|6.4
5013|金肉人 完美超人始祖篇|2024年7月7日|6.1
5014|罪恶王冠|2011年10月13日|6.5
5015|那个小区的人妻们… The Animation|2019年4月26日|6.4
5016|长门有希酱的消失|2015年4月3日|6.5
5017|MIX：明青故事 第二季 ～第二个夏天，迈向晴空～|2023年4月1日|6.4
5018|剧场版 Free!-Road to the World-梦|2019年7月5日|6.3
5019|入间同学入魔了|2019年10月5日|6.5
5020|虚空魔境 第二季|2019年10月2日|6.1
5021|夜勤病棟 Kranke 児玉あい|2005年8月26日|6.4
5022|我的主人爱作怪|2005年4月7日|6.5
5023|四眼天鸡|2005年11月4日|6.2
5024|日照雨|2019年3月6日|6.3
5025|碳变：义体置换|2020年3月19日|6.1
5026|亚里安|1986年3月15日|6.1
5027|电波少女|2007年7月3日|6.0
5028|精灵宝可梦 超梦 觉醒之路的序章|2013年7月11日|6.3
5029|幻影精灵宝可梦的主谋者|2006年4月29日|6.3
5030|博多豚骨拉面|2018年1月12日|6.5
5031|佐佐木与宫野 OVA|2022年7月27日|6.1
5032|星之海的爱玛丽|2008年5月23日|6.0
5033|LoveLive! Sunshine!!|2016年7月2日|6.5
5034|高达创形者 Battlogue|2020年11月13日|6.1
5035|夫妻成长日记|2002年7月26日|6.4
5036|1磅的福音|1988年12月02日|6.1
5037|One Off|2012年11月28日|6.4
5038|猫妖小杏|2024年7月19日|6.1
5039|漆黑的子弹|2014年4月8日|6.5
5040|大恶司|2003年11月27日|6.4
5041|真・瑠璃色の雪|2000年12月22日|6.1
5042|刃牙|2001年1月8日|6.4
5043|怪力少女|1989年12月21日|6.1
5044|拉链超人组 3|2017年9月5日|6.0
5045|雄兵连之雄芯篇|2017年9月21日|6.2
5046|死神剧场版 消逝于黑暗中 呼唤着你的名字|2008年12月13日|6.5
5047|刀剑乱舞-花丸-|2016年10月2日|6.5
5048|龙珠Z 超级赛亚人孙悟空|1991年3月9日|6.4
5049|临时女友♪|2016年10月14日|6.2
5050|强袭魔女 501部队起飞！|2019年4月9日|6.5
5051|轮回的拉格朗日|2012年1月8日|6.5
5052|飙速宅男 GLORY LINE|2018年1月8日|6.4
5053|噬血狂袭 女武神的王国篇|2015年11月25日|6.5
5054|海兽之子|2019年6月7日|6.5
5055|制服处女|2004年2月27日|6.3
5056|同级生 夏天结束时|1994年7月8日|6.2
5057|正义联盟：战争|2014年1月21日|6.3
5058|健康全裸游泳社 海商|2007年7月3日|6.5
5059|黑白无双|2015年7月9日|6.3
5060|AIR 剧场版|2005年2月5日|6.5
5061|魔法少女什么的已经够了啦。第二季|2016年10月5日|6.5
5062|加州危机|1986年7月21日|6.3
5063|世界征服～谋略之星～|2014年1月11日|6.5
5064|七大罪 圣战的预兆|2016年8月28日|6.5
5065|熊猫京京|1997年|6.0
5066|こいなか -小田舎で初恋×中出しセクシャルライフ- THE ANIMATION|2016年4月28日|6.4
5067|落第骑士英雄谭|2015年10月3日|6.5
5068|倒霉熊|2005年12月18日|6.3
5069|东京魔人学园剑风帖 龙龙|2007年1月19日|6.3
5070|不思议游戏 -永光传-|2001年12月21日|5.9
5071|大神与七位伙伴|2010年7月1日|6.5
5072|创星的大天使|2007年5月25日|6.3
5073|ティファンとエッチ|2012年|6.1
5074|织田肉桂信长|2020年1月10日|6.5
5075|小桃小栗 Love Love物语|2015年12月24日|6.4
5076|泡泡糖撞车|1991年5月25日|5.9
5077|阿莉塔的试炼|2016年6月22日|6.3
5078|初音岛I&II P.S.P. RE-ANIMATED OVA|2010年10月28日|6.4
5079|黑暗正义联盟|2017年1月24日|6.0
5080|薄樱鬼 雪华录|2011年8月5日|6.4
5081|放学后的昴星团 网络放送版|2011年2月1日|6.4
5082|ママぷりっ！？|2009年8月14日|6.3
5083|K SEVEN STORIES Episode4「Lost Small World ∼牢笼的彼端∼」|2018年10月6日|6.4
5084|富士见二丁目交响乐团|1997年7月22日|6.0
5085|学园怪物！～狼男少女不会屈服～|2014年4月25日|6.0
5086|冰雪奇缘2|2019年11月22日|6.5
5087|樱花通信|1997年5月21日|6.0
5088|旋风管家 Cuties|2013年4月8日|6.5
5089|神奇阿呦|2013年12月28日|6.3
5090|サクガサク|2020年9月11日|6.0
5091|龙珠Z 世上最强之人|1990年3月10日|6.3
5092|樱花革命～花开时的少女们～|2020年9月2日|6.2
5093|炎炎消防队|2019年7月5日|6.5
5094|洗衣日|2008年|6.3
5095|翼与萤火虫|2014-03-16|6.3
5096|香格里拉·弗陇提亚～屎作猎人向神作发起挑战～ 第二季|2024年10月13日|6.4
5097|黏黏糊糊!!角质君|2013年7月8日|6.4
5098|期待在地下城邂逅有错吗 OVA|2016年12月7日|6.5
5099|母娘丼♥おっぱい特盛母乳汁だくで|2012年8月10日|6.4
5100|突击莉莉Fruits|2021年7月20日|6.4
5101|紧扣的星星|2010年8月16日|6.5
5102|全职高手 特别篇|2018年4月27日|6.5
5103|境界的彼方 偶像裁判 ～即使迷茫也要制裁之民～|2013年11月18日|6.5
5104|雨月|2008年4月4日|6.4
5105|珍爱绝顶♡|2019年11月8日|6.4
5106|死神 雨中的回忆|2004年9月23日|6.3
5107|致十年间的我|2020年10月26日|6.3
5108|Wake Up, Girl Zoo!|2014年10月22日|6.3
5109|花开|2013年4月17日|6.1
5110|影实！|2022年10月26日|6.4
5111|「ぷれぷれぷれあです」×「かげじつ！」コラボアニメ|2023年10月31日|6.0
5112|奴隶兔与安东尼|2013年11月29日|6.4
5113|痴汉十人队|2004年7月8日|6.1
5114|波子汽水|2005年10月10日|6.4
5115|潜行吧！奈亚动画 Remember My Love|2010年12月10日|6.5
5116|龙珠超|2015年7月5日|6.5
5117|YOKU|2022年3月18日|6.3
5118|白雪 (White Snow) - Eve MV|2022年12月23日|6.1
5119|动物新世代|2020年4月8日|6.5
5120|不死不幸|2023年10月6日|6.5
5121|狩龙人拉格纳|2023年9月30日|6.5
5122|鲤氏侦探事务所|2022年12月23日|6.4
5123|名侦探柯南 柯南、基德与水晶之母|2004年|6.4
5124|克拉斯特学院|2005年10月4日|6.0
5125|电影 光之美少女 食尚甜心 清脆出炉！回忆的法式千层酥！|2017年10月28日|6.2
5126|天降美食2|2013年9月27日|6.2
5127|超有病 勇者传说|2014-02-17|6.3
5128|剧场版 创圣的大天使|2007年9月22日|6.3
5129|极品男孩|1987年12月16日|6.3
5130|小精灵灰豆|1998年|6.2
5131|Follow Your Fantasy|2021年12月17日|6.0
5132|奶油柠檬 不对劲的小茉 MAKO·性感交响乐|1985年7月12日|5.9
5133|小虎还乡|2003年|6.4
5134|真夜中の誘戯 -ノーラver.-|2021年7月16日|6.1
5135|一拳超人 第二季|2019年4月2日|6.5
5136|忧郁的物怪庵 续|2019年1月5日|6.4
5137|本田小狼与我|2021年4月7日|6.5
5138|初犬2 The Animation ストレンジ・カインド オブ ウーマンズ～again～|2008年9月26日|6.4
5139|帝都物语|1991年9月27日|6.2
5140|熊出没之秋日团团转|2016年6月9日|6.0
5141|夏虫 THE ANIMATION|2009年12月25日|6.4
5142|偶像宣言|2006年4月7日|6.2
5143|神兵小将|2007年10月4日|6.5
5144|小马宝莉之无尽森林传说|2016-10-01|6.1
5145|偶像大师 灰姑娘女孩 星光舞台 6周年纪念「星环世界」动画PV|2021年9月3日|6.0
5146|幸福之祈祷|2005年8月28日|6.2
5147|Di Gi Charat|1999年11月30日|6.3
5148|你所期望的永远 ～Next Season～|2007年12月21日|6.4
5149|风之又三郎|2016年3月19日|6.2
5150|恶魔幸存者2|2013年4月4日|6.5
5151|战乙女苏菲亚|2007年12月28日|6.4
5152|宇宙海盗船长哈洛克|2013年9月7日|6.4
5153|纯白交响曲|2011年10月5日|6.5
5154|超时空要塞Δ|2016年4月3日|6.5
5155|百姓贵族|2023年7月7日|6.3
5156|夫妻成长日记 第二期|2003年11月27日|6.3
5157|花粉少女注意报|2008年3月28日|6.4
5158|夜来了|2002年4月25日|6.0
5159|ペットライフ テンゴロ編|2011年12月16日|6.4
5160|苍狼传说|1996年3月1日|6.2
5161|新世界 未来篇|2012年10月20日|6.4
5162|夜勤病棟ヒロインシリーズ 七瀬恋・風間愛・八神優 オマ○コクライマックス|2011年2月19日|6.4
5163|圣斗士星矢 圣域传说|2014年6月21日|6.4
5164|X战记|1996年8月3日|6.4
5165|剧场版 魔法老师涅吉！ANIME FINAL|2011年8月27日|6.3
5166|三坪房间的侵略者！|2014年7月11日|6.5
5167|激钢人3 热血大决战!!|1998年2月21日|6.3
5168|棒球英豪 在那之后的你|1998年12月11日|6.1
5169|怪医美女RAY|2006年4月6日|6.2
5170|笼子里的金丝雀|2003年10月25日|6.1
5171|再续前缘|2000年9月21日|6.1
5172|航海王：黄金之心|2016年7月16日|6.4
5173|与成为异世界美少女的大叔一起|2022年1月11日|6.5
5174|月阳炎|2002年7月25日|6.1
5175|女校之星|2022年12月8日|6.1
5176|JJ萌艺社|2011年6月28日|6.4
5177|楳图一雄的诅咒|1990年3月1日|6.1
5178|致不灭的你 第二季|2022年10月23日|6.5
5179|虫奉行OVA|2014-07-18|6.2
5180|永远之久远 第六章 永远之永恒|2011年11月26日|6.4
5181|狐妖小红娘 金晨曦篇|2020年6月19日|6.4
5182|爱姐妹2|2003年2月28日|6.3
5183|瑟莉亚老师的激动人心魔法教室|2021年5月25日|6.1
5184|西行纪|2018年7月18日|6.2
5185|大贵族：回醒|2016年2月4日|6.2
5186|SHOW BY ROCK!! SHORT!!|2016年7月4日|6.4
5187|A3！满开剧团 秋&冬|2020年10月12日|6.1
5188|无聊就完结|2024年7月5日|5.9
5189|大正处女御伽话|2021年10月8日|6.5
5190|间奏曲|2004年3月25日|6.3
5191|画江湖之换世门生|2017年9月14日|6.1
5192|新机动战记高达W 总集编|1996年4月25日|6.1
5193|剧场版 精灵宝可梦XY&Z 波尔凯尼恩与机巧的玛机雅娜|2016年7月16日|6.4
5194|萝球社 OAD|2013年6月22日|6.4
5195|Re：从迷你开始的异世界生活|2016年6月24日|6.4
5196|遥远时空中2 白龙之神子|2003年3月26日|6.1
5197|战斗吧!! 伊克萨1|1985年10月19日|6.2
5198|黑岩射手|2010年7月24日|6.5
5199|逆転魔女裁判 ～痴女な魔女に裁かれちゃう～ THE ANIMATION|2015年8月28日|6.4
5200|不受欢迎之家|2018年10月7日|6.4
5201|我和她（女医）的诊察日志|2019年12月20日|6.4
5202|我与美咲老师|2017年4月28日|6.4
5203|海底总动员2：多莉去哪儿|2016年6月17日|6.4
5204|真・恋姬无双～少女大乱～ OVA|2011年2月2日|6.3
5205|大王饶命|2021年12月3日|6.3
5206|MILK・ジャンキー 姉妹編|2005年3月25日|6.3
5207|旅馆白鹭|2003年6月27日|6.4
5208|秘密的花园|2023年3月21日|6.3
5209|转生为第七王子，随心所欲的魔法学习之路|2024年4月1日|6.5
5210|黑子的篮球 FAN DISC ～未结束的夏日～|2012年12月21日|6.3
5211|数码宝贝大冒险20周年 纪念故事|2020年2月1日|6.0
5212|蜡笔小新 我的搬家物语 仙人掌大袭击|2015年4月18日|6.4
5213|虹猫蓝兔光明剑|2009年|6.2
5214|天地创造设计部|2021年1月7日|6.5
5215|桥的那一边|2012-09-21|6.0
5216|Xi AVANT|2011年4月9日|6.3
5217|Code Geass 亡国的阿基德 第一章「翼龙降临」|2012年8月4日|6.5
5218|魂狩|2001年4月4日|6.4
5219|LoveLive! Sunshine!! 第二季|2017年10月7日|6.5
5220|K|2012年10月4日|6.5
5221|永生 第四季|2024年7月26日|5.9
5222|少年女仆|2016年4月7日|6.4
5223|SHOW BY ROCK!! 第二季|2016年10月2日|6.4
5224|幽游白书 映像白书~暗黑武术会之章~|1994年9月21日|6.0
5225|百鬼幼儿园 第二季|2019年3月26日|6.1
5226|天使特警|1989年9月1日|6.2
5227|伊甸星原|2021年4月10日|6.4
5228|魔神凯撒SKL|2011年1月28日|6.3
5229|新・胁迫2 THE ANIMATION～在伤口上盛开的花 鲜血的红～|2006年5月26日|6.2
5230|拥有超常技能的异世界流浪美食家|2023年1月10日|6.5
5231|义风堂堂！兼续与庆次|2013年7月2日|6.0
5232|怪物王女 OAD|2010年12月9日|6.3
5233|问题儿童都来自异世界？ OAD|2013年7月21日|6.4
5234|勇气爆发 Bang Bravern|2024年1月11日|6.5
5235|永远之久远 第二章 混沌的兰舞|2011年7月16日|6.4
5236|PANDRA 白き欲望 黒の希望 THE ANIMATION|2014年4月25日|6.4
5237|再见了，夏日冒险|2022年2月18日|6.4
5238|花冠之泪|2009年4月2日|6.4
5239|特工次世代|2003年10月24日|6.1
5240|超级恋人|2016年4月6日|6.4
5241|文学少女 剧场版|2010年5月1日|6.4
5242|超神学院 第三季 神与神|2015-01-30|6.3
5243|剧场版 BEM ～BECOME HUMAN～|2020年10月2日|6.2
5244|期待在地下城邂逅有错吗II OVA|2020年1月29日|6.4
5245|宝石宠物|2009年4月5日|6.0
5246|樱花大战 崭新的巴黎|2004年10月20日|6.1
5247|神样家族|2006年5月18日|6.3
5248|名侦探柯南 MAGIC FILE 3 ～新一与小兰·麻将牌与七夕的回忆～|2009年4月18日|6.4
5249|真盖塔VS新盖塔|2000年12月21日|6.3
5250|命运拳台|2023年12月22日|6.3
5251|樱花大战 燃烧的巴黎|2003年3月19日|6.1
5252|凹凸世界 第三季·上|2019年1月25日|6.3
5253|进击的巨人 Q版剧场 四格!调查兵团final|2021-07-07|6.2
5254|告白实行委员会 嫉忌的答复|2014年11月26日|6.4
5255|青春纪行|2013年10月3日|6.5
5256|剧场版 弦音 -起始的一箭-|2022年8月19日|6.1
5257|银盘万花筒|2005年10月8日|6.3
5258|真・恋姬无双 OVA|2010年7月7日|6.3
5259|妖精的尾巴 百年任务|2024年7月7日|6.3
5260|茗记2-初织恋|2010年|6.3
5261|ぱすてるらいふ|2018年5月17日|6.3
5262|桃华月惮|2007年4月2日|6.4
5263|欢乐课程|2001年7月19日|6.1
5264|在下坂本，有何贵干？|2016年4月7日|6.5
5265|掉线神域 第二季|2014年10月22日|6.2
5266|弥留之国的爱丽丝|2014年10月17日|6.4
5267|佐佐木与宫野|2022年1月9日|6.4
5268|腐女子的品格|2010-03-26|6.1
5269|新网球王子 OVA 对战Genius10|2014年10月29日|6.3
5270|地上最强新娘|2006年10月5日|6.4
5271|犬神同学和猫山同学|2014年4月10日|6.5
5272|梦幻之星 神谕篇|2019年10月7日|6.2
5273|云海骑兵队|1994年3月21日|6.3
5274|烟草|2012年11月1日|6.2
5275|降灵记|2017年5月10日|6.1
5276|女友成双 第二季|2023年10月6日|6.5
5277|凸变英雄 LEAF|2018年4月14日|6.4
5278|随风而逝的记忆|1990-12-22|6.1
5279|完美世界|2021年4月23日|6.3
5280|みずのあおい|2015年11月13日|6.2
5281|秋日天空 OAD|2009年12月18日|6.4
5282|魔神之骨|2014年4月1日|6.0
5283|竖笛与双肩书包|2012年1月5日|6.4
5284|Fate/kaleid liner 魔法少女☆伊莉雅 Prisma☆Phantasm|2019年6月14日|6.4
5285|放课后～濡湿的制服～|2005年1月25日|6.3
5286|天上天下 终极格斗|2005年3月16日|6.1
5287|足球小将|2018年4月2日|6.3
5288|平成警察|2013年4月11日|6.2
5289|机甲少女 FRAME ARMS GIRL|2017年4月3日|6.4
5290|名侦探柯南 本厅的刑警恋爱故事～结婚前夜～|2022年4月15日|6.2
5291|绚烂舞踏祭|2004年4月1日|6.1
5292|总之就是非常可爱 女子高中篇|2023年7月12日|6.4
5293|宇宙海贼萨拉|2008年5月2日|6.4
5294|YOASOBI / 三原色 Official Music Video|2021年7月3日|6.2
5295|TIGER & BUNNY 第二季 Part.2|2022年10月7日|6.1
5296|列比乌斯|2019年11月28日|6.3
5297|机械女仆|2007年11月21日|6.4
5298|里约大冒险2|2014年4月11日|6.3
5299|镇魂街 风花雪月篇|2023年7月29日|6.3
5300|可可可心一家人|2003年|6.0
5301|起源|1984年7月21日|6.2
5302|东京猫猫|2002年4月6日|6.4
5303|玩伴猫耳娘 OVA|2011年6月15日|6.4
5304|大英雄狄青|2003年1月24日|6.3
5305|囝仔小短篇|2014年7月3日|6.1
5306|赐予护女神的祝福|2006年10月5日|6.2
5307|极主夫道 Part 2|2021年10月7日|6.4
5308|蜡笔小新 呼风唤雨！金矛之勇者|2008年4月19日|6.4
5309|开心宝贝之开心超人|2011年1月15日|6.3
5310|紫音之王|2007年10月13日|6.3
5311|虫之歌|2007年7月5日|6.4
5312|开心宝贝之开心超人大作战|2011年7月16日|6.0
5313|哀·奴隶|1997年10月31日|6.0
5314|妖怪名单 第二季|2017年8月3日|6.4
5315|女教师|2002年12月25日|6.1
5316|血型君3|2015年10月12日|6.4
5317|被采摘污染的茜|2022年2月4日|6.4
5318|龙珠Z 热血热斗|1989年7月15日|6.3
5319|失忆融合WIXOSS|2018年4月6日|6.4
5320|Fate/Zero cafe|2013年7月13日|6.3
5321|我相信我的女朋友|2011年5月27日|6.4
5322|秋日天空 ～梦之中～|2010年7月30日|6.4
5323|七虹香电击大作战|2001年10月4日|5.9
5324|MARGINAL#4 从KISS开始创造Big Bang|2017年1月12日|5.9
5325|告白实行委员会 我于此刻恋上你|2015年7月15日|6.4
5326|龙与虎SOS～贪吃鬼万万岁～|2009年2月25日|6.4
5327|蝙蝠侠：血脉恩仇|2016年1月20日|6.0
5328|魔法学园MA|2008年10月5日|6.4
5329|目色～复仇学园～|2004年12月10日|6.1
5330|不才・秋山优花里的战车讲座|2012年12月21日|6.3
5331|摩訶不思議|2021-10-25|5.9
5332|狐妖小红娘 尾生篇|2019年11月22日|6.4
5333|晚安世界|2023年10月12日|6.4
5334|如风如云|1990年3月21日|6.1
5335|CROSS ANGE 天使与龙的轮舞|2014年10月4日|6.4
5336|星船伞兵：火星叛徒|2017年8月21日|6.0
5337|Genocyber 虚界之魔兽|1994年5月24日|6.1
5338|相思相爱笔记本|2013年2月22日|6.3
5339|ESCHA CHRON|2017年11月3日|6.2
5340|名侦探柯南VS怪盗基德|2024年1月5日|5.9
5341|飞跃巅峰 科学讲座|1988年10月7日|6.1
5342|炎之转校生|1991年5月21日|5.8
5343|奶油柠檬 第二部分 冲突升级 今晚重口味|1984年9月10日|6.1
5344|青之驱魔师 第四季|2024年10月5日|5.9
5345|心理测量者 Sinners of the System Case.1 罪与罚|2019年1月25日|6.4
5346|高地人：复仇之旅|2007年6月5日|6.2
5347|外貌协会！|2011年5月27日|6.4
5348|视而不见|2012年3月26日|6.3
5349|地狱天使|2008年10月18日|6.3
5350|哆啦A梦：大雄的人鱼大海战|2010年3月6日|6.4
5351|甲铁城的卡巴内利～海门决战～|2019年5月10日|6.4
5352|告白实行委员会 告白预演|2014年1月29日|6.4
5353|OZUMA|2012年3月16日|6.3
5354|明日的雪之丞|2002年9月27日|5.9
5355|超次元游戏 海王星 ～充满涅普涅普的感谢祭～|2022年10月26日|6.1
5356|鬼作 魂|2004年5月28日|6.2
5357|杀戮都市|2004年4月12日|6.4
5358|快餐厅之恋|1999年12月18日|5.9
5359|打工小哥！|2018年1月5日|6.3
5360|巴啦啦小魔仙之梦幻旋律|2015年1月26日|6.2
5361|啦啦啦德玛西亚|2011年12月9日|6.4
5362|稻荷恋之歌 OAD|2014年6月26日|6.4
5363|英雄解体|2016-11-23|6.1
5364|我永远的圣诞老人|2005年12月7日|6.1
5365|30岁的保健体育|2011年4月6日|6.4
5366|超级机器人大战OG -The inspector-|2010年10月1日|6.3
5367|海猫鸣泣之时|2009年7月1日|6.4
5368|斗破苍穹 第四季|2021年3月28日|6.3
5369|冬季花园|2006年12月22日|6.3
5370|高米迪|1998年|5.9
5371|攻壳机动队ARISE border:3 Ghost Tears|2014年6月18日|6.4
5372|映像研迷你动画|2020年1月8日|5.9
5373|LOVE STAGE!!|2014年7月9日|6.4
5374|群居姐妹|2015年7月9日|6.4
5375|极速蜗牛|2013年7月17日|6.3
5376|MyGO!!!!!成员的日常生活|2022年8月24日|6.4
5377|SEXFRIEND ～セックスフレンド～|2004年1月22日|6.3
5378|银狐|2013年10月6日|6.4
5379|武庚纪之逆天之决|2016年6月24日|6.2
5380|瓦尼塔斯的手记|2021年7月2日|6.4
5381|机动战士高达SEED DESTINY Special Edition|2006年5月26日|6.2
5382|蜡笔小新 新婚旅行 ～散失的广志～|2019年4月19日|6.3
5383|御宅英文！魔法少女小缎带|2012年7月31日|6.3
5384|HHH トリプルエッチ|2010年11月26日|6.4
5385|西方善魔女|2006年4月7日|6.0
5386|个人授业|2008年4月25日|6.3
5387|Pure Mail|2001年9月25日|6.1
5388|喜欢着、喜欢着、喜欢着|2012年6月29日|6.3
5389|巴哈姆特之怒 VIRGIN SOUL|2017年4月7日|6.4
5390|23时的佐贺饭动画|2021年2月15日|5.9
5391|魔法护士小麦Z|2004年9月10日|6.2
5392|棺姬嘉依卡 复仇之战|2014年10月8日|6.4
5393|青春期性爱|2019年6月7日|6.4
5394|Panyo Panyo Di Gi Charat|2002年1月5日|5.8
5395|柯南对基德对铁剑 宝刀争夺大决战|2000年|6.4
5396|进击的巨人 Q版剧场 飞起来！训练兵团|2013年7月17日|6.4
5397|红壳的潘多拉|2016年1月8日|6.4
5398|ふくびき! トライアングル～美晴アフター～|2010年4月30日|6.3
5399|伞篇|2012年|6.0
5400|DEPTH OF FIELD ～ 爱与憎恨的剧场|2012年12月19日|6.4
5401|火影忍者疾风传 剧场版 鸣人之死|2007年8月4日|6.4
5402|钢索危情|2012年5月30日|6.3
5403|偶像大师灰姑娘女孩 8周年特别企画 Spin-off!|2019年11月10日|6.2
5404|但丁的地狱之旅：动画史诗|2010年2月9日|6.0
5405|甜蜜女友|2016年2月5日|6.4
5406|圣斗士星矢 真红少年传说|1988年7月23日|6.2
5407|想像編|2021年7月8日|6.1
5408|少女×少女×少女 THE ANIMATION|2012年8月31日|6.4
5409|宝贝老板|2017-03-31|6.2
5410|这个男人、工作是魔法|2016年2月5日|6.1
5411|机械手臂 样片|2018年9月30日|6.0
5412|那年那兔那些事儿 抗美援朝番外篇|2016年7月20日|6.3
5413|剧偶像|2021年1月5日|6.4
5414|假面女仆卫士|2008年4月5日|6.3
5415|我是格鲁特|2022年8月10日|5.9
5416|红领巾与王小明|2014-12-26|6.2
5417|喂，看见耳朵啦|2018年8月25日|6.2
5418|熊出没之夏日连连看|2016年2月13日|6.0
5419|每度！浦安铁筋家族|2014年7月6日|6.3
5420|噬血狂袭 消失的圣枪篇|2020年1月29日|6.4
